sales_line_sk,row_id_bk,order_id_bk,order_date_sk,ship_date_sk,customer_sk,product_sk,geography_sk,market_sk,ship_mode_sk,order_priority_sk,discount_band_sk,profitability_band_sk,sales_amount,profit_amount,quantity_sold,discount_rate,shipping_cost,days_to_ship,margin_pct,order_line_count,profitable_flag
204,40339,CA-2012-168760,20120922,20120926,3234,2756,3622,7,3,2,4,1,61,16.59,3,0.0,15.69,4,0.272,1,True
205,35199,US-2012-119312,20121002,20121007,1074,6895,3622,7,3,4,4,1,270,75.7,14,0.0,29.13,5,0.2804,1,True
206,34701,CA-2012-152527,20121017,20121017,962,7170,3622,7,2,1,4,3,78,3.89,2,0.0,18.46,0,0.0499,1,True
207,36104,CA-2012-137708,20121122,20121125,3466,7282,3622,7,3,2,4,1,34,10.09,3,0.0,6.73,3,0.2968,1,True
208,35857,CA-2012-118871,20121204,20121209,2022,4520,3622,7,3,4,4,1,271,122.15,3,0.0,34.62,5,0.4507,1,True
209,39299,CA-2012-110870,20121212,20121215,2600,7515,3622,7,1,2,4,3,26,0.52,7,0.0,4.91,3,0.02,1,True
210,33114,CA-2012-125423,20121213,20121215,3000,5669,3622,7,3,4,4,1,10,4.58,2,0.0,0.87,2,0.458,1,True
211,34370,CA-2013-125206,20130103,20130105,2886,7181,3622,7,1,2,4,1,114,28.62,2,0.0,14.24,2,0.2511,1,True
212,34287,CA-2013-139010,20130221,20130226,3012,6990,3622,7,3,4,4,3,449,8.98,5,0.0,54.23,5,0.02,1,True
213,38454,CA-2013-131380,20130329,20130401,792,7059,3622,7,3,1,4,3,88,0.88,4,0.0,23.69,3,0.01,1,True
214,40907,CA-2013-130638,20130517,20130520,4138,5703,3622,7,3,4,4,1,28,13.31,9,0.0,2.0,3,0.4754,1,True
215,31299,CA-2013-138688,20130613,20130617,1458,5512,3622,7,3,2,4,1,15,6.87,2,0.0,1.47,4,0.458,1,True
216,37913,CA-2013-123512,20130618,20130620,3346,5495,3622,7,1,1,4,1,23,10.8,6,0.0,3.7,2,0.4696,1,True
217,39984,CA-2013-144015,20130627,20130627,177,4800,3622,7,2,1,4,1,18,8.95,5,0.0,4.89,0,0.4972,1,True
218,39983,CA-2013-144015,20130627,20130627,177,7706,3622,7,2,1,4,3,232,11.59,2,0.0,43.08,0,0.05,1,True
219,34862,CA-2013-130029,20130704,20130707,1917,4847,3622,7,1,2,4,3,4,0.08,2,0.0,0.66,3,0.02,1,True
220,33452,CA-2013-111115,20130726,20130728,2755,4800,3622,7,3,2,4,1,21,10.74,6,0.0,4.35,2,0.5114,1,True
221,33627,CA-2013-155187,20130925,20130927,2749,6858,3622,7,3,4,4,3,42,2.94,2,0.0,2.92,2,0.07,1,True
222,33773,CA-2013-114972,20131104,20131107,3623,2637,3622,7,1,1,4,1,1101,429.58,4,0.0,364.76,3,0.3902,1,True
223,33772,CA-2013-114972,20131104,20131107,3623,5917,3622,7,1,1,4,1,88,41.22,7,0.0,11.56,3,0.4684,1,True
224,32142,CA-2013-161669,20131108,20131110,1659,5877,3622,7,1,2,4,1,15,6.87,2,0.0,1.92,2,0.458,1,True
225,32141,CA-2013-161669,20131108,20131110,1659,7629,3622,7,1,2,4,1,11,3.29,2,0.0,1.38,2,0.2991,1,True
226,36339,CA-2013-158694,20131111,20131114,223,2354,3622,7,3,2,4,1,130,38.98,4,0.0,16.65,3,0.2998,1,True
227,36342,CA-2013-158694,20131111,20131114,223,6955,3622,7,3,2,4,1,721,187.4,4,0.0,105.59,3,0.2599,1,True
228,37056,US-2013-111528,20131231,20131231,2465,6960,3622,7,2,4,4,1,481,125.14,4,0.0,56.65,0,0.2602,1,True
229,36686,CA-2014-164707,20140219,20140222,1123,5900,3622,7,3,2,4,1,10,4.81,2,0.0,2.16,3,0.481,1,True
230,32485,CA-2014-117212,20140227,20140301,692,2756,3622,7,3,4,4,1,82,22.12,4,0.0,9.84,2,0.2698,1,True
231,40418,CA-2014-122007,20140319,20140321,2313,2382,3622,7,3,4,4,1,91,26.35,7,0.0,6.89,2,0.2896,1,True
232,36642,CA-2014-108539,20140322,20140324,4174,7138,3622,7,3,2,4,1,726,210.49,4,0.0,58.05,2,0.2899,1,True
233,34929,CA-2014-132178,20140504,20140509,1158,6795,3622,7,3,4,4,3,763,45.81,8,0.0,50.46,5,0.06,1,True
234,34928,CA-2014-132178,20140504,20140509,1158,6836,3622,7,3,4,4,1,70,19.47,2,0.0,4.22,5,0.2781,1,True
235,31781,CA-2014-140963,20140611,20140614,3334,5860,3622,7,1,2,4,1,30,14.8,2,0.0,3.12,3,0.4933,1,True
236,39638,CA-2014-141481,20140612,20140615,4873,2756,3622,7,1,2,4,1,61,16.59,3,0.0,8.47,3,0.272,1,True
237,36005,CA-2014-138149,20140630,20140701,4844,7112,3622,7,1,2,4,1,131,39.21,3,0.0,34.83,1,0.2993,1,True
238,38384,US-2014-143175,20140804,20140807,1799,7124,3622,7,3,4,4,1,100,23.97,3,0.0,3.05,3,0.2397,1,True
239,41143,CA-2014-169327,20140903,20140905,3127,2486,3622,7,3,2,4,1,43,11.21,5,0.0,3.94,2,0.2607,1,True
240,37518,US-2014-157224,20140915,20140919,2103,5500,3622,7,3,4,4,1,57,26.08,9,0.0,2.1,4,0.4575,1,True
241,38634,CA-2014-165155,20140922,20140924,560,7312,3622,7,1,1,4,1,16,3.88,1,0.0,4.31,2,0.2425,1,True
242,33648,CA-2014-109701,20141203,20141204,254,2613,3622,7,2,2,4,1,79,22.25,3,0.0,8.23,1,0.2816,1,True
243,35589,CA-2014-102407,20141210,20141214,364,2480,3622,7,3,4,4,1,189,68.04,1,0.0,14.17,4,0.36,1,True
244,37849,CA-2014-161578,20141217,20141222,3825,7034,3622,7,3,2,4,3,159,7.94,5,0.0,15.27,5,0.0499,1,True
245,34832,CA-2011-110849,20110418,20110423,2375,4751,3622,7,4,2,4,1,12,3.6,2,0.0,0.96,5,0.3,1,True
246,38494,CA-2011-116785,20110426,20110430,3127,5519,3622,7,4,2,4,1,13,5.8,2,0.0,1.8,4,0.4462,1,True
247,39469,CA-2011-114125,20110709,20110713,1835,5918,3622,7,4,2,4,1,3,1.41,1,0.0,0.47,4,0.47,1,True
248,39471,CA-2011-114125,20110709,20110713,1835,6956,3622,7,4,2,4,4,24,4.07,4,0.0,1.7,4,0.1696,1,True
249,32517,CA-2011-110184,20110712,20110716,506,6805,3622,7,4,2,4,4,250,44.96,9,0.0,52.56,4,0.1798,1,True
250,37243,CA-2011-104178,20110825,20110829,2400,7236,3622,7,4,2,4,1,49,13.19,4,0.0,3.81,4,0.2692,1,True
251,32439,CA-2011-146969,20110929,20111003,278,4879,3622,7,4,2,4,1,9,2.88,4,0.0,1.29,4,0.32,1,True
252,32442,CA-2011-146969,20110929,20111003,278,7248,3622,7,4,2,4,1,62,16.79,1,0.0,5.67,4,0.2708,1,True
253,33356,CA-2011-106439,20111031,20111104,1829,5000,3622,7,4,2,4,1,11,5.22,3,0.0,1.2,4,0.4745,1,True
254,33357,CA-2011-106439,20111031,20111104,1829,7211,3622,7,4,2,4,1,80,20.88,5,0.0,15.67,4,0.261,1,True
255,33361,CA-2011-106439,20111031,20111104,1829,7001,3622,7,4,2,4,3,406,12.17,4,0.0,18.82,4,0.03,1,True
256,39432,CA-2012-121776,20120216,20120221,3877,5755,3622,7,4,2,4,1,88,41.22,7,0.0,9.83,5,0.4684,1,True
257,36477,US-2012-120502,20120413,20120419,680,2788,3622,7,4,3,4,1,76,29.58,2,0.0,8.99,6,0.3892,1,True
258,38252,CA-2012-115420,20120425,20120502,2898,4601,3622,7,4,3,4,1,21,9.82,2,0.0,2.31,7,0.4676,1,True
259,37984,CA-2012-165162,20120514,20120521,1986,7169,3622,7,4,3,4,3,1118,55.9,4,0.0,137.93,7,0.05,1,True
260,39398,CA-2012-149846,20120522,20120526,4092,5909,3622,7,4,2,4,1,8,3.8,2,0.0,0.8,4,0.475,1,True
261,39400,CA-2012-149846,20120522,20120526,4092,7049,3622,7,4,2,4,1,105,29.34,7,0.0,13.18,4,0.2794,1,True
262,31877,CA-2012-132906,20120910,20120914,788,7797,3622,7,4,2,4,3,52,1.55,4,0.0,7.75,4,0.0298,1,True
263,33743,CA-2012-100573,20120925,20121001,258,4284,3622,7,4,3,4,1,17,8.22,2,0.0,1.73,6,0.4835,1,True
264,38871,CA-2012-129532,20121208,20121212,4862,7230,3622,7,4,2,4,3,222,4.44,2,0.0,43.34,4,0.02,1,True
265,32994,CA-2012-148376,20121227,20121231,150,2369,3622,7,4,2,4,1,107,31.02,2,0.0,11.51,4,0.2899,1,True
266,32995,CA-2012-148376,20121227,20121231,150,5722,3622,7,4,2,4,1,22,10.35,7,0.0,4.27,4,0.4705,1,True
267,32201,CA-2013-130477,20130409,20130413,2788,7077,3622,7,4,2,4,3,65,2.6,2,0.0,7.09,4,0.04,1,True
268,38763,CA-2013-138282,20130520,20130524,201,2478,3622,7,4,2,4,1,88,23.72,8,0.0,7.92,4,0.2695,1,True
269,34717,CA-2013-134803,20130529,20130604,928,2433,3622,7,4,3,4,1,262,78.67,2,0.0,26.48,6,0.3003,1,True
270,40192,CA-2013-167241,20130816,20130823,418,6956,3622,7,4,3,4,4,18,3.05,3,0.0,2.88,7,0.1694,1,True
271,31514,CA-2013-130162,20131029,20131102,2272,6933,3622,7,4,2,4,1,93,26.06,6,0.0,6.35,4,0.2802,1,True
272,36257,CA-2013-166226,20131119,20131123,4581,2617,3622,7,4,2,4,1,68,18.32,1,0.0,6.48,4,0.2694,1,True
273,32613,CA-2013-145919,20131219,20131224,1982,7706,3622,7,4,2,4,3,579,28.96,5,0.0,53.83,5,0.05,1,True
274,38542,CA-2014-145807,20140210,20140214,4088,6940,3622,7,4,2,4,3,355,17.74,5,0.0,48.88,4,0.05,1,True
275,41037,CA-2014-129294,20140317,20140322,2612,2456,3622,7,4,2,4,1,141,54.86,3,0.0,14.92,5,0.3891,1,True
276,41034,CA-2014-129294,20140317,20140322,2612,7081,3622,7,4,2,4,1,310,80.63,2,0.0,26.14,5,0.2601,1,True
277,38832,US-2014-160143,20140401,20140408,1982,7770,3622,7,4,3,4,1,30,8.02,3,0.0,4.08,7,0.2673,1,True
278,32769,CA-2014-164959,20140712,20140716,2701,5893,3622,7,4,2,4,1,9,4.07,3,0.0,1.11,4,0.4522,1,True
279,34916,CA-2014-141929,20140905,20140909,3787,7112,3622,7,4,2,4,1,218,65.36,5,0.0,26.6,4,0.2998,1,True
280,37191,CA-2014-100825,20140910,20140915,2608,7124,3622,7,4,2,4,1,100,23.97,3,0.0,10.94,5,0.2397,1,True
281,35433,CA-2014-105914,20141003,20141009,3763,7182,3622,7,4,3,4,4,1575,204.77,7,0.0,127.15,6,0.13,1,True
282,41180,CA-2011-112291,20110403,20110408,2622,4349,3622,7,4,4,4,1,11,5.58,2,0.0,0.24,5,0.5073,1,True
283,35706,US-2011-154879,20110506,20110511,4328,5906,3622,7,4,4,4,1,6,2.72,2,0.0,0.33,5,0.4533,1,True
284,31306,CA-2011-115812,20110609,20110614,542,2620,3622,7,4,4,4,1,115,34.47,5,0.0,8.23,5,0.2997,1,True
285,35537,CA-2011-133704,20110920,20110926,2971,2478,3622,7,4,4,4,1,44,11.86,4,0.0,1.65,6,0.2695,1,True
286,37192,CA-2011-168305,20111101,20111108,3675,5827,3622,7,4,4,4,1,44,22.2,3,0.0,2.77,7,0.5045,1,True
287,38867,CA-2011-133830,20111205,20111210,3978,4944,3622,7,4,4,4,1,15,7.2,3,0.0,1.15,5,0.48,1,True
288,32563,US-2011-167738,20111224,20111229,2131,7150,3622,7,4,4,4,1,143,41.43,1,0.0,10.28,5,0.2897,1,True
289,35801,US-2011-138247,20111224,20111229,506,2429,3622,7,4,4,4,1,362,101.35,2,0.0,26.47,5,0.28,1,True
290,35804,US-2011-138247,20111224,20111229,506,7036,3622,7,4,4,4,3,20,0.2,1,0.0,1.27,5,0.01,1,True
291,35513,CA-2012-111234,20120218,20120222,57,5707,3622,7,4,4,4,1,9,4.44,3,0.0,0.7,4,0.4933,1,True
292,35747,CA-2012-121965,20120619,20120623,2842,4249,3622,7,4,4,4,1,187,87.74,3,0.0,5.15,4,0.4692,1,True
293,35613,CA-2012-115945,20120625,20120701,46,7001,3622,7,4,4,4,3,304,9.13,3,0.0,11.27,6,0.03,1,True
294,33933,CA-2012-162369,20120815,20120819,4744,6799,3622,7,4,4,4,4,323,61.39,2,0.0,18.13,4,0.1901,1,True
295,33966,US-2012-139759,20120825,20120830,3488,2613,3622,7,4,4,4,1,106,29.67,4,0.0,6.04,5,0.2799,1,True
296,39353,CA-2012-121188,20120828,20120904,767,6874,3622,7,4,4,4,3,729,29.15,9,0.0,48.16,7,0.04,1,True
297,39351,CA-2012-121188,20120828,20120904,767,6954,3622,7,4,4,4,1,892,267.7,5,0.0,85.38,7,0.3001,1,True
298,35056,CA-2012-167745,20120918,20120923,1810,7824,3622,7,4,4,4,1,17,5.07,2,0.0,0.77,5,0.2982,1,True
299,37068,CA-2012-103835,20120924,20120928,4158,2601,3622,7,4,4,4,1,1158,335.85,4,0.0,56.16,4,0.29,1,True
300,40748,CA-2012-129546,20120928,20121005,4017,2585,3622,7,4,4,4,1,186,55.84,3,0.0,12.14,7,0.3002,1,True
301,40750,CA-2012-129546,20120928,20121005,4017,7837,3622,7,4,4,4,1,47,13.69,3,0.0,3.51,7,0.2913,1,True
302,36731,CA-2012-160171,20121019,20121024,3988,2374,3622,7,4,4,4,1,1641,459.4,5,0.0,99.85,5,0.28,1,True
303,35415,CA-2012-153416,20121124,20121129,4705,6800,3622,7,4,4,4,4,455,54.58,7,0.0,42.98,5,0.12,1,True
304,39845,CA-2012-149566,20121205,20121210,1810,5537,3622,7,4,4,4,1,13,6.05,4,0.0,0.48,5,0.4654,1,True
305,34256,CA-2012-158456,20121224,20121229,2725,5176,3622,7,4,4,4,1,46,21.58,4,0.0,0.38,5,0.4691,1,True
306,37308,CA-2012-135580,20121230,20130103,928,4520,3622,7,4,4,4,1,271,122.15,3,0.0,16.48,4,0.4507,1,True
307,37306,CA-2012-135580,20121230,20130103,928,6879,3622,7,4,4,4,4,75,14.24,3,0.0,4.91,4,0.1899,1,True
308,40817,CA-2013-101189,20130204,20130209,2095,7227,3622,7,4,4,4,3,93,3.72,2,0.0,6.61,5,0.04,1,True
309,36703,US-2013-143280,20130222,20130226,4766,4825,3622,7,4,4,4,1,11,5.01,3,0.0,1.21,4,0.4555,1,True
310,33885,CA-2013-137729,20130506,20130510,494,6956,3622,7,4,4,4,4,6,1.02,1,0.0,0.24,4,0.17,1,True
311,40416,US-2013-155971,20130607,20130613,3841,5537,3622,7,4,4,4,1,22,10.58,7,0.0,1.72,6,0.4809,1,True
312,31853,CA-2013-113243,20130611,20130616,3567,5630,3622,7,4,4,4,1,21,9.94,2,0.0,0.9,5,0.4733,1,True
313,33487,CA-2013-118913,20130626,20130630,338,2417,3622,7,4,4,4,1,61,17.03,3,0.0,4.29,4,0.2792,1,True
314,31339,CA-2013-101343,20130718,20130723,3791,7170,3622,7,4,4,4,3,78,3.89,2,0.0,4.31,5,0.0499,1,True
315,38223,CA-2013-140046,20130729,20130804,2685,5519,3622,7,4,4,4,1,19,8.69,3,0.0,1.24,6,0.4574,1,True
316,34794,CA-2013-107328,20130809,20130816,741,2749,3622,7,4,4,4,1,488,136.62,6,0.0,36.22,7,0.28,1,True
317,40530,CA-2013-126732,20130903,20130907,2886,6823,3622,7,4,4,4,3,24,0.95,3,0.0,1.34,4,0.0396,1,True
318,37580,CA-2013-100944,20130925,20130929,1582,4353,3622,7,4,4,4,1,305,143.3,5,0.0,14.71,4,0.4698,1,True
319,41006,CA-2013-161746,20131022,20131028,1054,7094,3622,7,4,4,4,3,341,3.41,3,0.0,29.78,6,0.01,1,True
320,35083,CA-2013-144218,20131101,20131105,2147,7081,3622,7,4,4,4,1,1085,282.21,7,0.0,64.42,4,0.2601,1,True
321,35778,CA-2013-109365,20131104,20131109,4850,2631,3622,7,4,4,4,1,43,14.3,2,0.0,4.21,5,0.3326,1,True
322,35777,CA-2013-109365,20131104,20131109,4850,4879,3622,7,4,4,4,1,15,5.04,7,0.0,1.34,5,0.336,1,True
323,36694,CA-2013-145492,20131121,20131128,3008,2688,3622,7,4,4,4,1,39,11.31,12,0.0,2.35,7,0.29,1,True
324,40948,CA-2013-107104,20131127,20131201,3294,2354,3622,7,4,4,4,1,65,19.49,2,0.0,3.16,4,0.2998,1,True
325,37456,CA-2013-161025,20131204,20131210,1867,6998,3622,7,4,4,4,4,773,108.18,4,0.0,53.32,6,0.1399,1,True
326,41274,US-2013-103674,20131207,20131211,274,5038,3622,7,4,4,4,3,14,0.0,7,0.0,1.25,4,0.0,1,False
327,35890,CA-2013-129868,20131227,20140101,3024,2719,3622,7,4,4,4,1,8,2.05,2,0.0,0.54,5,0.2562,1,True
328,35887,CA-2013-129868,20131227,20140101,3024,7493,3622,7,4,4,4,1,18,4.97,2,0.0,1.23,5,0.2761,1,True
329,36443,CA-2014-161333,20140203,20140208,2375,2370,3622,7,4,4,4,1,47,16.38,4,0.0,2.86,5,0.3485,1,True
330,36442,CA-2014-161333,20140203,20140208,2375,6836,3622,7,4,4,4,1,139,38.93,4,0.0,7.18,5,0.2801,1,True
331,31717,CA-2014-110478,20140305,20140310,4358,4286,3622,7,4,4,4,1,15,7.02,1,0.0,1.53,5,0.468,1,True
332,40311,CA-2014-143084,20140319,20140323,607,4504,3622,7,4,4,4,1,19,9.31,5,0.0,1.76,4,0.49,1,True
333,40524,CA-2014-140515,20140320,20140325,1938,2462,3622,7,4,4,4,1,381,106.78,7,0.0,21.55,5,0.2803,1,True
334,38156,CA-2014-128965,20140418,20140423,3739,4879,3622,7,4,4,4,1,11,3.6,5,0.0,0.69,5,0.3273,1,True
335,38158,CA-2014-128965,20140418,20140423,3739,5795,3622,7,4,4,4,1,23,11.29,8,0.0,2.01,5,0.4909,1,True
336,38155,CA-2014-128965,20140418,20140423,3739,5637,3622,7,4,4,4,1,7,3.47,2,0.0,0.62,5,0.4957,1,True
337,37449,CA-2014-139437,20140704,20140709,3877,7059,3622,7,4,4,4,3,88,0.88,4,0.0,6.23,5,0.01,1,True
338,39788,CA-2014-106824,20140708,20140712,368,4847,3622,7,4,4,4,3,6,0.12,3,0.0,0.39,4,0.02,1,True
339,39884,CA-2014-162012,20140712,20140719,2553,2635,3622,7,4,4,4,1,168,43.71,5,0.0,10.21,7,0.2602,1,True
340,35593,CA-2014-117261,20140905,20140911,4624,6831,3622,7,4,4,4,3,54,0.54,4,0.0,3.88,6,0.01,1,True
341,38119,US-2014-115609,20141103,20141108,1086,2635,3622,7,4,4,4,1,168,43.71,5,0.0,10.3,5,0.2602,1,True
342,32525,CA-2014-100013,20141107,20141112,4867,4342,3622,7,4,4,4,1,15,7.49,2,0.0,1.03,5,0.4993,1,True
343,34132,CA-2014-110842,20141112,20141117,1803,2713,3622,7,4,4,4,1,11,2.83,1,0.0,0.85,5,0.2573,1,True
344,34240,CA-2014-126242,20141120,20141125,3020,6865,3622,7,4,4,4,1,305,76.25,9,0.0,12.16,5,0.25,1,True
345,37372,CA-2014-121398,20141226,20141230,1753,7095,3622,7,4,4,4,3,271,2.71,2,0.0,16.73,4,0.01,1,True
346,36236,CA-2011-157147,20110114,20110119,430,3200,3649,7,4,2,4,1,20,6.57,5,0.0,3.03,5,0.3285,1,True
347,36234,CA-2011-157147,20110114,20110119,430,6801,3649,7,4,2,4,4,1326,238.65,5,0.0,187.65,5,0.18,1,True
348,40606,CA-2011-128237,20110325,20110330,745,2792,3649,7,4,4,4,1,25,9.92,6,0.0,2.03,5,0.3968,1,True
349,40604,CA-2011-128237,20110325,20110330,745,3182,3649,7,4,4,4,1,15,3.72,2,0.0,1.35,5,0.248,1,True
350,40603,CA-2011-128237,20110325,20110330,745,3243,3649,7,4,4,4,1,7,1.9,2,0.0,0.46,5,0.2714,1,True
351,40348,CA-2011-141838,20110326,20110331,1288,3286,3649,7,3,2,4,1,3,0.84,2,0.0,0.19,5,0.28,1,True
352,33527,CA-2011-128055,20110331,20110405,4,2613,3649,7,4,4,4,1,53,14.83,2,0.0,3.17,5,0.2798,1,True
353,32857,CA-2011-105172,20110404,20110409,3664,5658,3649,7,4,2,4,1,19,9.07,6,0.0,2.66,5,0.4774,1,True
354,32158,CA-2011-133851,20110609,20110616,974,3232,3649,7,4,3,4,1,23,10.63,2,0.0,2.24,7,0.4622,1,True
355,32157,CA-2011-133851,20110609,20110616,974,7515,3649,7,4,3,4,3,7,0.15,2,0.0,0.84,7,0.0214,1,True
356,40541,CA-2011-113271,20110709,20110714,1446,3176,3649,7,4,4,4,1,6,2.22,2,0.0,0.28,5,0.37,1,True
357,33167,CA-2011-116932,20110721,20110725,3065,3052,3649,7,4,4,4,1,99,25.79,5,0.0,7.53,4,0.2605,1,True
358,38463,CA-2011-117464,20110722,20110724,3506,3170,3649,7,3,2,4,1,12,3.23,4,0.0,1.92,2,0.2692,1,True
359,38465,CA-2011-117464,20110722,20110724,3506,7118,3649,7,3,2,4,1,237,68.58,10,0.0,28.62,2,0.2894,1,True
360,40719,CA-2011-145254,20110723,20110727,3412,7812,3649,7,4,2,4,1,41,11.8,5,0.0,3.27,4,0.2878,1,True
361,33801,CA-2011-143917,20110725,20110727,2669,6924,3649,7,3,2,4,1,54,15.04,4,0.0,5.53,2,0.2785,1,True
362,33802,CA-2011-143917,20110725,20110727,2669,7427,3649,7,3,2,4,3,8188,327.51,5,0.0,16.77,2,0.04,1,True
363,36656,CA-2011-150490,20110805,20110811,4403,3308,3649,7,4,4,4,1,46,12.87,2,0.0,4.43,6,0.2798,1,True
364,36655,CA-2011-150490,20110805,20110811,4403,6823,3649,7,4,4,4,3,16,0.63,2,0.0,0.29,6,0.0394,1,True
365,41119,US-2011-164406,20110815,20110819,430,2654,3649,7,4,2,4,1,153,42.81,3,0.0,20.47,4,0.2798,1,True
366,31315,CA-2011-143336,20110827,20110901,4873,3155,3649,7,3,2,4,1,9,2.48,2,0.0,1.58,5,0.2756,1,True
367,37920,CA-2011-130449,20110906,20110909,4820,5684,3649,7,1,4,4,1,58,27.49,8,0.0,3.81,3,0.474,1,True
368,34746,CA-2011-168592,20110908,20110914,1420,2771,3649,7,4,4,4,1,57,24.36,5,0.0,5.59,6,0.4274,1,True
369,34748,CA-2011-168592,20110908,20110914,1420,5002,3649,7,4,4,4,1,4,1.97,2,0.0,0.29,6,0.4925,1,True
370,34747,CA-2011-168592,20110908,20110914,1420,7049,3649,7,4,4,4,1,15,4.19,1,0.0,1.26,6,0.2793,1,True
371,39871,CA-2011-159849,20110919,20110919,2325,4741,3649,7,2,2,4,3,6,0.11,3,0.0,0.67,0,0.0183,1,True
372,32090,CA-2011-156433,20110920,20110926,1707,5651,3649,7,4,4,4,1,10,4.58,2,0.0,0.2,6,0.458,1,True
373,34460,CA-2011-153969,20110921,20110925,1972,2999,3649,7,4,2,4,1,60,15.48,3,0.0,6.51,4,0.258,1,True
374,34459,CA-2011-153969,20110921,20110925,1972,4653,3649,7,4,2,4,1,78,36.82,5,0.0,7.85,4,0.4721,1,True
375,34458,CA-2011-153969,20110921,20110925,1972,4364,3649,7,4,2,4,1,16,7.31,2,0.0,2.3,4,0.4569,1,True
376,31662,CA-2011-123344,20110924,20110929,2155,6979,3649,7,4,4,4,3,212,8.48,4,0.0,7.99,5,0.04,1,True
377,40755,CA-2011-138240,20111009,20111014,4278,3061,3649,7,4,4,4,1,145,41.93,3,0.0,8.56,5,0.2892,1,True
378,31378,CA-2011-139451,20111012,20111016,1388,3049,3649,7,4,4,4,1,15,4.17,5,0.0,0.45,4,0.278,1,True
379,31379,CA-2011-139451,20111012,20111016,1388,7044,3649,7,4,4,4,1,21,6.2,1,0.0,1.54,4,0.2952,1,True
380,40637,CA-2011-155264,20111019,20111022,4009,5759,3649,7,3,4,4,1,19,9.0,5,0.0,2.31,3,0.4737,1,True
381,38804,CA-2011-115889,20111102,20111106,4253,7138,3649,7,4,2,4,1,363,105.25,2,0.0,34.38,4,0.2899,1,True
382,31771,CA-2011-144666,20111109,20111111,2461,6930,3649,7,3,1,4,1,93,24.98,6,0.0,21.12,2,0.2686,1,True
383,31768,CA-2011-144666,20111109,20111111,2461,7094,3649,7,3,1,4,3,341,3.41,3,0.0,51.9,2,0.01,1,True
384,40242,CA-2011-128622,20111115,20111117,4146,7542,3649,7,3,1,4,1,11,3.28,3,0.0,2.3,2,0.2982,1,True
385,34560,CA-2011-140662,20111117,20111119,4701,2464,3649,7,1,2,4,1,241,72.43,3,0.0,14.77,2,0.3005,1,True
386,36790,CA-2011-105249,20111128,20111128,1260,5692,3649,7,2,4,4,1,41,19.87,4,0.0,3.39,0,0.4846,1,True
387,36789,CA-2011-105249,20111128,20111128,1260,7515,3649,7,2,4,4,3,7,0.15,2,0.0,1.36,0,0.0214,1,True
388,36845,CA-2011-159800,20111128,20111201,4233,2775,3649,7,1,2,4,1,44,11.79,3,0.0,3.95,3,0.268,1,True
389,35713,CA-2011-153983,20111129,20111206,189,5041,3649,7,4,4,4,1,30,15.2,5,0.0,2.12,7,0.5067,1,True
390,35339,CA-2011-110786,20111229,20120102,233,5643,3649,7,4,2,4,1,275,126.39,9,0.0,0.2,4,0.4596,1,True
391,39671,CA-2012-158701,20120105,20120110,2363,2775,3649,7,4,4,4,1,87,23.59,6,0.0,5.39,5,0.2711,1,True
392,34052,CA-2012-155306,20120417,20120421,1799,2601,3649,7,4,2,4,1,1448,419.82,5,0.0,114.8,4,0.2899,1,True
393,34049,CA-2012-155306,20120417,20120421,1799,3176,3649,7,4,2,4,1,6,2.22,2,0.0,0.33,4,0.37,1,True
394,37888,CA-2012-103716,20120430,20120506,2565,2872,3649,7,4,4,4,1,35,9.7,3,0.0,3.03,6,0.2771,1,True
395,37645,CA-2012-104486,20120501,20120506,3699,6884,3649,7,4,2,4,1,37,10.45,3,0.0,3.61,5,0.2824,1,True
396,37646,CA-2012-104486,20120501,20120506,3699,7639,3649,7,4,2,4,1,35,10.52,2,0.0,5.55,5,0.3006,1,True
397,38513,CA-2012-150770,20120503,20120506,2768,2953,3649,7,1,1,4,1,9,2.56,3,0.0,2.23,3,0.2844,1,True
398,35614,CA-2012-136735,20120726,20120802,1952,4425,3649,7,4,3,4,1,168,78.89,2,0.0,21.59,7,0.4696,1,True
399,35931,CA-2012-130456,20120821,20120826,1450,6874,3649,7,4,4,4,3,81,3.24,1,0.0,4.69,5,0.04,1,True
400,33034,CA-2012-130204,20120903,20120909,1166,6931,3649,7,4,3,4,1,31,8.49,3,0.0,4.69,6,0.2739,1,True
401,38255,CA-2012-167255,20120927,20120929,3951,6933,3649,7,3,2,4,1,16,4.34,1,0.0,1.95,2,0.2712,1,True
402,33551,CA-2012-169201,20120928,20121001,1982,2540,3649,7,1,1,4,1,44,15.25,2,0.0,17.63,3,0.3466,1,True
403,33550,CA-2012-169201,20120928,20121001,1982,2418,3649,7,1,1,4,1,43,14.28,3,0.0,12.13,3,0.3321,1,True
404,32596,CA-2012-121391,20121004,20121007,4,6969,3649,7,1,1,4,1,27,7.01,2,0.0,5.23,3,0.2596,1,True
405,35677,CA-2012-152891,20121025,20121030,4549,3310,3649,7,4,4,4,1,60,16.32,3,0.0,2.59,5,0.272,1,True
406,37622,CA-2012-110289,20121029,20121102,3395,4350,3649,7,4,2,4,1,211,103.31,4,0.0,18.58,4,0.4896,1,True
407,36370,CA-2012-145485,20121105,20121105,2420,6862,3649,7,2,2,4,1,63,15.7,4,0.0,11.68,0,0.2492,1,True
408,40626,CA-2012-164497,20121128,20121130,237,2763,3649,7,1,4,4,1,45,15.4,4,0.0,0.16,2,0.3422,1,True
